(0), addressbook, State1:state233, State2:state550, Human Classification:2, cosine similarity: 0.8880206942558289
(4743), claroline, State1:state4, State2:state954, Human Classification:2, cosine similarity: 0.791666567325592
(4744), claroline, State1:state58, State2:state743, Human Classification:2, cosine similarity: 0.7942706942558289
(4745), claroline, State1:state971, State2:state1287, Human Classification:0, cosine similarity: 0.9999999403953552
(4746), claroline, State1:state178, State2:state186, Human Classification:0, cosine similarity: 0.9999999403953552
(4747), claroline, State1:state18, State2:state378, Human Classification:2, cosine similarity: 0.8020831942558289
(4748), claroline, State1:state1028, State2:state1290, Human Classification:2, cosine similarity: 0.9192707538604736
(4749), claroline, State1:state378, State2:state734, Human Classification:0, cosine similarity: 0.9999999403953552
(4750), claroline, State1:state629, State2:state1102, Human Classification:0, cosine similarity: 0.9999999403953552
(4751), claroline, State1:state92, State2:state311, Human Classification:2, cosine similarity: 0.7890623807907104
(4752), claroline, State1:state97, State2:state1267, Human Classification:2, cosine similarity: 0.8020831942558289
(4753), claroline, State1:state199, State2:state1332, Human Classification:2, cosine similarity: 0.7890623807907104
(4754), claroline, State1:state710, State2:state848, Human Classification:2, cosine similarity: 0.7942706942558289
(4755), claroline, State1:state258, State2:state534, Human Classification:2, cosine similarity: 0.7968748807907104
(4756), claroline, State1:state283, State2:state1159, Human Classification:0, cosine similarity: 0.9999999403953552
(4757), claroline, State1:state581, State2:state1008, Human Classification:2, cosine similarity: 0.8020831942558289
(4758), claroline, State1:state283, State2:state1243, Human Classification:2, cosine similarity: 0.8020831942558289
(4759), claroline, State1:state395, State2:state918, Human Classification:2, cosine similarity: 0.8645832538604736
(4760), claroline, State1:state560, State2:state1295, Human Classification:2, cosine similarity: 0.9583332538604736
(4761), claroline, State1:state449, State2:state1332, Human Classification:2, cosine similarity: 0.9713540077209473
(4762), claroline, State1:state537, State2:state949, Human Classification:2, cosine similarity: 0.9427082538604736
(4763), claroline, State1:state226, State2:state326, Human Classification:2, cosine similarity: 0.9010415077209473
(4764), claroline, State1:state11, State2:state18, Human Classification:2, cosine similarity: 0.908854067325592
(4765), claroline, State1:state236, State2:state581, Human Classification:0, cosine similarity: 0.9999999403953552
(4766), claroline, State1:state425, State2:state1264, Human Classification:2, cosine similarity: 0.8020831942558289
(4767), claroline, State1:state173, State2:state636, Human Classification:2, cosine similarity: 0.8932290077209473
(4768), claroline, State1:state194, State2:state534, Human Classification:2, cosine similarity: 0.9140623807907104
(4769), claroline, State1:state11, State2:state29, Human Classification:2, cosine similarity: 0.908854067325592
(4770), claroline, State1:state311, State2:state743, Human Classification:2, cosine similarity: 0.8958332538604736
(4771), claroline, State1:state46, State2:state670, Human Classification:2, cosine similarity: 0.776041567325592
(4772), claroline, State1:state283, State2:state1347, Human Classification:2, cosine similarity: 0.9062498211860657
(4773), claroline, State1:state572, State2:state1179, Human Classification:2, cosine similarity: 0.7994791269302368
(4774), claroline, State1:state670, State2:state1159, Human Classification:2, cosine similarity: 0.8020831942558289
(4775), claroline, State1:state16, State2:state522, Human Classification:2, cosine similarity: 0.9088540077209473
(4776), claroline, State1:state1295, State2:state1332, Human Classification:2, cosine similarity: 0.955729067325592
(4777), claroline, State1:state1287, State2:state1354, Human Classification:2, cosine similarity: 0.7421874403953552
(4778), claroline, State1:state18, State2:state515, Human Classification:2, cosine similarity: 0.8020831942558289
(4779), claroline, State1:state49, State2:state618, Human Classification:2, cosine similarity: 0.8020831942558289
(4780), claroline, State1:state33, State2:state280, Human Classification:2, cosine similarity: 0.7578123807907104
(4781), claroline, State1:state1008, State2:state1228, Human Classification:2, cosine similarity: 0.8020832538604736
(4782), claroline, State1:state122, State2:state743, Human Classification:2, cosine similarity: 0.7942706942558289
(4783), claroline, State1:state191, State2:state283, Human Classification:0, cosine similarity: 0.9999999403953552
(4784), claroline, State1:state55, State2:state173, Human Classification:2, cosine similarity: 0.7994791269302368
(4785), claroline, State1:state236, State2:state873, Human Classification:2, cosine similarity: 0.9010416269302368
(4786), claroline, State1:state596, State2:state734, Human Classification:2, cosine similarity: 0.8020831942558289
(4787), claroline, State1:state866, State2:state1028, Human Classification:2, cosine similarity: 0.901041567325592
(4788), claroline, State1:state191, State2:state921, Human Classification:2, cosine similarity: 0.9583332538604736
(4789), claroline, State1:state2, State2:state1228, Human Classification:2, cosine similarity: 0.893229067325592
(4790), claroline, State1:state165, State2:state258, Human Classification:2, cosine similarity: 0.8151041269302368
(4791), claroline, State1:state1054, State2:state1179, Human Classification:2, cosine similarity: 0.9557290077209473
(4792), claroline, State1:state938, State2:state1019, Human Classification:2, cosine similarity: 0.8151041269302368
(4793), claroline, State1:state629, State2:state740, Human Classification:0, cosine similarity: 0.9999999403953552
(4794), claroline, State1:state1062, State2:state1287, Human Classification:2, cosine similarity: 0.8020831942558289
(4795), claroline, State1:state22, State2:state737, Human Classification:2, cosine similarity: 0.893229067325592
(4796), claroline, State1:state9, State2:state311, Human Classification:2, cosine similarity: 0.9166665077209473
(4797), claroline, State1:state122, State2:state918, Human Classification:2, cosine similarity: 0.7994791269302368
(4798), claroline, State1:state689, State2:state764, Human Classification:0, cosine similarity: 0.9999999403953552
(4799), claroline, State1:state828, State2:state1337, Human Classification:2, cosine similarity: 0.8567706942558289
(4800), claroline, State1:state596, State2:state643, Human Classification:0, cosine similarity: 0.9999999403953552
(4801), claroline, State1:state1086, State2:state1295, Human Classification:2, cosine similarity: 0.8645831942558289
(4802), claroline, State1:state918, State2:state1174, Human Classification:2, cosine similarity: 0.7994791269302368
(4803), claroline, State1:state734, State2:state866, Human Classification:2, cosine similarity: 0.7942706942558289
(4804), claroline, State1:state143, State2:state1083, Human Classification:2, cosine similarity: 0.9062498211860657
(4805), claroline, State1:state395, State2:state1179, Human Classification:2, cosine similarity: 0.8645832538604736
(4806), claroline, State1:state231, State2:state1184, Human Classification:2, cosine similarity: 0.9557290077209473
(4807), claroline, State1:state1120, State2:state1369, Human Classification:0, cosine similarity: 0.9999999403953552
(4808), claroline, State1:state522, State2:state643, Human Classification:2, cosine similarity: 0.9557290077209473
(4809), claroline, State1:state253, State2:state364, Human Classification:2, cosine similarity: 0.8203123807907104
(4810), claroline, State1:state734, State2:state1295, Human Classification:2, cosine similarity: 0.8020832538604736
(4811), claroline, State1:state743, State2:state850, Human Classification:2, cosine similarity: 0.9140623807907104
(4812), claroline, State1:state37, State2:state211, Human Classification:2, cosine similarity: 0.8385415077209473
(4813), claroline, State1:state20, State2:state473, Human Classification:2, cosine similarity: 0.9036456942558289
(4814), claroline, State1:state311, State2:state1274, Human Classification:2, cosine similarity: 0.9166665077209473
(4815), claroline, State1:state500, State2:state1120, Human Classification:2, cosine similarity: 0.8020831942558289
(4816), claroline, State1:state11, State2:state954, Human Classification:2, cosine similarity: 0.9088540077209473
(4817), claroline, State1:state16, State2:state557, Human Classification:2, cosine similarity: 0.9062498211860657
(4818), claroline, State1:state62, State2:state850, Human Classification:0, cosine similarity: 0.9999999403953552
(4819), claroline, State1:state62, State2:state596, Human Classification:0, cosine similarity: 0.9999999403953552
(4820), claroline, State1:state1019, State2:state1086, Human Classification:2, cosine similarity: 0.8203123807907104
(4821), claroline, State1:state740, State2:state828, Human Classification:2, cosine similarity: 0.8567706942558289
(4822), claroline, State1:state653, State2:state767, Human Classification:2, cosine similarity: 0.8958331942558289
(4823), claroline, State1:state378, State2:state670, Human Classification:0, cosine similarity: 0.9999999403953552
(4824), claroline, State1:state505, State2:state892, Human Classification:2, cosine similarity: 0.877604067325592
(4825), claroline, State1:state52, State2:state1074, Human Classification:2, cosine similarity: 0.8020831942558289
(4826), claroline, State1:state62, State2:state697, Human Classification:2, cosine similarity: 0.9557290077209473
(4827), claroline, State1:state58, State2:state873, Human Classification:2, cosine similarity: 0.7864582538604736
(4828), claroline, State1:state173, State2:state1120, Human Classification:2, cosine similarity: 0.9557290077209473
(4829), claroline, State1:state515, State2:state557, Human Classification:2, cosine similarity: 0.8020831942558289
(4830), claroline, State1:state211, State2:state1369, Human Classification:0, cosine similarity: 0.9999999403953552
(4831), claroline, State1:state270, State2:state873, Human Classification:2, cosine similarity: 0.7864582538604736
(4832), claroline, State1:state173, State2:state770, Human Classification:0, cosine similarity: 0.9999999403953552
(4833), claroline, State1:state226, State2:state692, Human Classification:2, cosine similarity: 0.9583332538604736
(4834), claroline, State1:state395, State2:state828, Human Classification:2, cosine similarity: 0.8697916269302368
(4835), claroline, State1:state52, State2:state1191, Human Classification:2, cosine similarity: 0.7994791269302368
(4836), claroline, State1:state147, State2:state1174, Human Classification:2, cosine similarity: 0.8072915077209473
(4837), claroline, State1:state949, State2:state1179, Human Classification:2, cosine similarity: 0.8828123211860657
(4838), claroline, State1:state162, State2:state1287, Human Classification:0, cosine similarity: 0.9999999403953552
(4839), claroline, State1:state216, State2:state848, Human Classification:2, cosine similarity: 0.9140623807907104
(4840), claroline, State1:state221, State2:state425, Human Classification:2, cosine similarity: 0.8020831942558289
(4841), claroline, State1:state216, State2:state1008, Human Classification:2, cosine similarity: 0.8020831942558289
(4842), claroline, State1:state11, State2:state1019, Human Classification:2, cosine similarity: 0.8749999403953552
(4843), claroline, State1:state1019, State2:state1074, Human Classification:2, cosine similarity: 0.877604067325592
(4844), claroline, State1:state253, State2:state1295, Human Classification:2, cosine similarity: 0.8984373211860657
(4845), claroline, State1:state954, State2:state1261, Human Classification:2, cosine similarity: 0.8854166269302368
(4846), claroline, State1:state138, State2:state203, Human Classification:2, cosine similarity: 0.8723956346511841
(4847), claroline, State1:state9, State2:state643, Human Classification:2, cosine similarity: 0.9557290077209473
(4848), claroline, State1:state55, State2:state442, Human Classification:2, cosine similarity: 0.8020831942558289
(4849), claroline, State1:state618, State2:state1099, Human Classification:0, cosine similarity: 0.9999999403953552
(4850), claroline, State1:state283, State2:state1340, Human Classification:0, cosine similarity: 0.9999999403953552
(4852), claroline, State1:state27, State2:state581, Human Classification:0, cosine similarity: -1, SKIPPED (STATE27)
(4852), claroline, State1:state186, State2:state273, Human Classification:2, cosine similarity: 0.7994791269302368
(4853), claroline, State1:state4, State2:state913, Human Classification:0, cosine similarity: 0.9999999403953552
(4854), claroline, State1:state29, State2:state603, Human Classification:2, cosine similarity: 0.8854166269302368
(4855), claroline, State1:state39, State2:state55, Human Classification:2, cosine similarity: 0.7499998807907104
(4856), claroline, State1:state1211, State2:state1347, Human Classification:2, cosine similarity: 0.8567707538604736
(4857), claroline, State1:state67, State2:state147, Human Classification:2, cosine similarity: 0.8072915077209473
(4858), claroline, State1:state107, State2:state199, Human Classification:0, cosine similarity: 0.9999999403953552
(4859), claroline, State1:state253, State2:state1065, Human Classification:2, cosine similarity: 0.8906248211860657
(4860), claroline, State1:index, State2:state1256, Human Classification:2, cosine similarity: 0.9062498807907104
(4861), claroline, State1:state253, State2:state406, Human Classification:2, cosine similarity: 0.8203123807907104
(4862), claroline, State1:state37, State2:state1369, Human Classification:2, cosine similarity: 0.8385415077209473
(4863), claroline, State1:state364, State2:state876, Human Classification:2, cosine similarity: 0.7994791269302368
(4864), claroline, State1:state522, State2:state689, Human Classification:2, cosine similarity: 0.7994791269302368
(4865), claroline, State1:state1062, State2:state1159, Human Classification:0, cosine similarity: 0.9999999403953552
(4866), claroline, State1:state221, State2:state941, Human Classification:2, cosine similarity: 0.916666567325592
(4867), claroline, State1:state378, State2:state850, Human Classification:2, cosine similarity: 0.8020831942558289
(4868), claroline, State1:state841, State2:state1340, Human Classification:2, cosine similarity: 0.8958332538604736
(4869), claroline, State1:state13, State2:state906, Human Classification:2, cosine similarity: 0.8749998807907104
(4870), claroline, State1:state37, State2:state122, Human Classification:2, cosine similarity: 0.7395832538604736
(4871), claroline, State1:state326, State2:state378, Human Classification:2, cosine similarity: 0.7760416269302368
(4872), claroline, State1:state689, State2:state1204, Human Classification:0, cosine similarity: 0.9999999403953552
(4873), claroline, State1:index, State2:state35, Human Classification:2, cosine similarity: 0.8854165077209473
(4874), claroline, State1:state848, State2:state1123, Human Classification:2, cosine similarity: 0.9140623807907104
(4875), claroline, State1:state7, State2:state873, Human Classification:2, cosine similarity: 0.838541567325592
(4876), claroline, State1:state848, State2:state1057, Human Classification:2, cosine similarity: 0.877604067325592
(4877), claroline, State1:state37, State2:state270, Human Classification:2, cosine similarity: 0.7395832538604736
(4878), claroline, State1:state326, State2:state1261, Human Classification:2, cosine similarity: 0.9010415077209473
(4879), claroline, State1:state740, State2:state954, Human Classification:2, cosine similarity: 0.8854166269302368
(4880), claroline, State1:state1159, State2:state1184, Human Classification:2, cosine similarity: 0.9557290077209473
(4881), claroline, State1:state304, State2:state895, Human Classification:2, cosine similarity: 0.8932290077209473
(4882), claroline, State1:state743, State2:state1065, Human Classification:2, cosine similarity: 0.901041567325592
(4883), claroline, State1:state138, State2:state626, Human Classification:2, cosine similarity: 0.8749998807907104
(4884), claroline, State1:state170, State2:state653, Human Classification:2, cosine similarity: 0.8020831942558289
(4885), claroline, State1:state442, State2:state1120, Human Classification:0, cosine similarity: 0.9999999403953552
(4886), claroline, State1:state326, State2:state974, Human Classification:2, cosine similarity: 0.8880207538604736
(4887), claroline, State1:state941, State2:state1062, Human Classification:2, cosine similarity: 0.916666567325592
(4888), claroline, State1:state364, State2:state1295, Human Classification:2, cosine similarity: 0.8020832538604736
(4889), claroline, State1:state603, State2:state906, Human Classification:2, cosine similarity: 0.8802082538604736
(4890), claroline, State1:state35, State2:state1179, Human Classification:2, cosine similarity: 0.8645832538604736
(4891), claroline, State1:state58, State2:state311, Human Classification:2, cosine similarity: 0.7890623807907104
(4892), claroline, State1:state850, State2:state1028, Human Classification:2, cosine similarity: 0.9557290077209473
(4893), claroline, State1:state596, State2:state1123, Human Classification:0, cosine similarity: 0.9999999403953552
(4894), claroline, State1:state211, State2:state743, Human Classification:2, cosine similarity: 0.9140623807907104
(4895), claroline, State1:index, State2:state13, Human Classification:2, cosine similarity: 0.877604067325592
(4896), claroline, State1:state55, State2:state122, Human Classification:0, cosine similarity: 0.9999999403953552
(4897), claroline, State1:state572, State2:state850, Human Classification:2, cosine similarity: 0.8020831942558289
(4898), claroline, State1:state1054, State2:state1150, Human Classification:2, cosine similarity: 0.8020831942558289
(4899), claroline, State1:state20, State2:state31, Human Classification:2, cosine similarity: 0.8984374403953552
(4900), claroline, State1:state603, State2:state1256, Human Classification:2, cosine similarity: 0.893229067325592
(4901), claroline, State1:state62, State2:state442, Human Classification:0, cosine similarity: 0.9999999403953552
(4902), claroline, State1:state46, State2:state273, Human Classification:2, cosine similarity: 0.9140623807907104
(4903), claroline, State1:state636, State2:state1225, Human Classification:2, cosine similarity: 0.869791567325592
(4904), claroline, State1:state326, State2:state803, Human Classification:2, cosine similarity: 0.8984373807907104
(4905), claroline, State1:state770, State2:state1340, Human Classification:2, cosine similarity: 0.9557290077209473
(4906), claroline, State1:state4, State2:state767, Human Classification:2, cosine similarity: 0.7916665077209473
(4907), claroline, State1:state767, State2:state913, Human Classification:2, cosine similarity: 0.7916665077209473
(4908), claroline, State1:index, State2:state828, Human Classification:2, cosine similarity: 0.8802082538604736
(4909), claroline, State1:state1274, State2:state1316, Human Classification:2, cosine similarity: 0.9557290077209473
(4910), claroline, State1:state46, State2:state199, Human Classification:2, cosine similarity: 0.776041567325592
(4911), claroline, State1:state165, State2:state954, Human Classification:2, cosine similarity: 0.830729067325592
(4912), claroline, State1:state49, State2:state689, Human Classification:0, cosine similarity: 0.9999999403953552
(4913), claroline, State1:state1074, State2:state1325, Human Classification:2, cosine similarity: 0.9010415077209473
(4914), claroline, State1:state1179, State2:state1184, Human Classification:0, cosine similarity: 0.9999999403953552
(4915), claroline, State1:state537, State2:state740, Human Classification:2, cosine similarity: 0.8854166269302368
(4916), claroline, State1:state921, State2:state1316, Human Classification:2, cosine similarity: 0.9583332538604736
(4917), claroline, State1:state1274, State2:state1332, Human Classification:2, cosine similarity: 0.9427081346511841
(4918), claroline, State1:state767, State2:state1316, Human Classification:2, cosine similarity: 0.8958331942558289
(4919), claroline, State1:state203, State2:state770, Human Classification:2, cosine similarity: 0.8906248807907104
(4920), claroline, State1:state16, State2:state767, Human Classification:2, cosine similarity: 0.8854165077209473
(4921), claroline, State1:state191, State2:state1319, Human Classification:0, cosine similarity: 0.9999999403953552
(4922), claroline, State1:state1086, State2:state1337, Human Classification:2, cosine similarity: 0.8593748807907104
(4923), claroline, State1:state143, State2:state1264, Human Classification:2, cosine similarity: 0.9062498211860657
(4924), claroline, State1:state392, State2:state550, Human Classification:0, cosine similarity: 0.9999999403953552
(4925), claroline, State1:state203, State2:state1099, Human Classification:2, cosine similarity: 0.877604067325592
(4926), claroline, State1:state790, State2:state1332, Human Classification:2, cosine similarity: 0.9062498807907104
(4927), claroline, State1:state2, State2:state641, Human Classification:2, cosine similarity: 0.9036456942558289
(4928), claroline, State1:state550, State2:state850, Human Classification:2, cosine similarity: 0.8020831942558289
(4929), claroline, State1:state67, State2:state1347, Human Classification:2, cosine similarity: 0.807291567325592
(4930), claroline, State1:state720, State2:state974, Human Classification:2, cosine similarity: 0.8880207538604736
(4931), claroline, State1:state355, State2:state1174, Human Classification:2, cosine similarity: 0.7994791269302368
(4932), claroline, State1:state203, State2:state1216, Human Classification:2, cosine similarity: 0.8333331942558289
(4933), claroline, State1:state710, State2:state1332, Human Classification:2, cosine similarity: 0.7890623807907104
(4934), claroline, State1:state848, State2:state1347, Human Classification:2, cosine similarity: 0.9140623807907104
(4935), claroline, State1:state102, State2:state216, Human Classification:2, cosine similarity: 0.8020831942558289
(4936), claroline, State1:state311, State2:state974, Human Classification:2, cosine similarity: 0.8958332538604736
(4937), claroline, State1:state247, State2:state1216, Human Classification:2, cosine similarity: 0.7578123807907104
(4938), claroline, State1:state170, State2:state581, Human Classification:2, cosine similarity: 0.8020831942558289
(4939), claroline, State1:state186, State2:state466, Human Classification:2, cosine similarity: 0.8020831942558289
(4940), claroline, State1:state767, State2:state974, Human Classification:2, cosine similarity: 0.893229067325592
(4941), claroline, State1:state22, State2:state921, Human Classification:2, cosine similarity: 0.9036457538604736
(4942), claroline, State1:state355, State2:state1057, Human Classification:2, cosine similarity: 0.8828123211860657
(4943), claroline, State1:state253, State2:state1159, Human Classification:2, cosine similarity: 0.8984374403953552
(4944), claroline, State1:state767, State2:state1228, Human Classification:2, cosine similarity: 0.9010415077209473
(4945), claroline, State1:state740, State2:state1008, Human Classification:2, cosine similarity: 0.8020831942558289
(4946), claroline, State1:state13, State2:state231, Human Classification:2, cosine similarity: 0.8958332538604736
(4947), claroline, State1:state364, State2:state918, Human Classification:2, cosine similarity: 0.7994791269302368
(4948), claroline, State1:state92, State2:state581, Human Classification:2, cosine similarity: 0.8020831942558289
(4949), claroline, State1:state697, State2:state1086, Human Classification:2, cosine similarity: 0.8671873807907104
(4950), claroline, State1:state603, State2:state1337, Human Classification:2, cosine similarity: 0.8854166269302368
(4951), claroline, State1:state550, State2:state1150, Human Classification:0, cosine similarity: 0.9999999403953552
(4952), claroline, State1:state49, State2:state122, Human Classification:0, cosine similarity: 0.9999999403953552
(4953), claroline, State1:state22, State2:state626, Human Classification:2, cosine similarity: 0.8880207538604736
(4954), claroline, State1:state273, State2:state608, Human Classification:2, cosine similarity: 0.9557290077209473
(4955), claroline, State1:state31, State2:state670, Human Classification:2, cosine similarity: 0.744791567325592
(4956), claroline, State1:state226, State2:state425, Human Classification:2, cosine similarity: 0.8020831942558289
(4957), claroline, State1:state173, State2:state876, Human Classification:0, cosine similarity: 0.9999999403953552
(4958), claroline, State1:state178, State2:state689, Human Classification:0, cosine similarity: 0.9999999403953552
(4959), claroline, State1:state31, State2:state1274, Human Classification:2, cosine similarity: 0.8880207538604736
(4960), claroline, State1:state515, State2:state1325, Human Classification:2, cosine similarity: 0.8281248807907104
(4961), claroline, State1:state20, State2:state170, Human Classification:2, cosine similarity: 0.8046872615814209
(4962), claroline, State1:state466, State2:state670, Human Classification:2, cosine similarity: 0.8020831942558289
(4963), claroline, State1:state130, State2:state231, Human Classification:2, cosine similarity: 0.9010415077209473
(4964), claroline, State1:state381, State2:state841, Human Classification:2, cosine similarity: 0.8854166269302368
(4965), claroline, State1:state581, State2:state1123, Human Classification:0, cosine similarity: 0.9999999403953552
(4966), claroline, State1:state720, State2:state1054, Human Classification:2, cosine similarity: 0.8854166269302368
(4967), claroline, State1:state550, State2:state1174, Human Classification:0, cosine similarity: 0.9999999403953552
(4968), claroline, State1:state170, State2:state608, Human Classification:2, cosine similarity: 0.8020831942558289
(4969), claroline, State1:state505, State2:state1019, Human Classification:2, cosine similarity: 0.877604067325592
(4970), claroline, State1:state203, State2:state1179, Human Classification:2, cosine similarity: 0.8906248807907104
(4971), claroline, State1:state626, State2:state1316, Human Classification:2, cosine similarity: 0.8802081942558289
(4972), claroline, State1:state596, State2:state1274, Human Classification:2, cosine similarity: 0.9557290077209473
(4973), claroline, State1:state449, State2:state653, Human Classification:0, cosine similarity: 0.9999999403953552
(4974), claroline, State1:state33, State2:state560, Human Classification:2, cosine similarity: 0.8723956942558289
(4975), claroline, State1:state466, State2:state803, Human Classification:2, cosine similarity: 0.877604067325592
(4976), claroline, State1:state723, State2:state954, Human Classification:2, cosine similarity: 0.8880206942558289
(4977), claroline, State1:state531, State2:state1332, Human Classification:2, cosine similarity: 0.7890623807907104
(4978), claroline, State1:state480, State2:state1159, Human Classification:0, cosine similarity: 0.9999999403953552
(4979), claroline, State1:state49, State2:state130, Human Classification:2, cosine similarity: 0.8281248807907104
(4980), claroline, State1:state618, State2:state737, Human Classification:0, cosine similarity: 0.9999999403953552
(4981), claroline, State1:state1086, State2:state1220, Human Classification:2, cosine similarity: 0.8932290077209473
(4982), claroline, State1:state186, State2:state1319, Human Classification:2, cosine similarity: 0.8020831942558289
(4983), claroline, State1:state18, State2:state720, Human Classification:2, cosine similarity: 0.8854166269302368
(4984), claroline, State1:state1174, State2:state1211, Human Classification:2, cosine similarity: 0.7890623807907104
(4985), claroline, State1:state134, State2:state522, Human Classification:2, cosine similarity: 0.9140624403953552
(4986), claroline, State1:state425, State2:state1295, Human Classification:2, cosine similarity: 0.8020832538604736
(4987), claroline, State1:state18, State2:state247, Human Classification:2, cosine similarity: 0.8020831942558289
(4988), claroline, State1:state203, State2:state1086, Human Classification:2, cosine similarity: 0.8203123807907104
(4989), claroline, State1:state18, State2:state1083, Human Classification:0, cosine similarity: 0.9999999403953552
(4990), claroline, State1:state178, State2:state850, Human Classification:2, cosine similarity: 0.8020831942558289
(4991), claroline, State1:state4, State2:state803, Human Classification:2, cosine similarity: 0.7421873807907104
(4992), claroline, State1:state442, State2:state1256, Human Classification:2, cosine similarity: 0.9713540077209473
(4993), claroline, State1:state723, State2:state1264, Human Classification:2, cosine similarity: 0.9557290077209473
(4994), claroline, State1:state560, State2:state1264, Human Classification:0, cosine similarity: 0.9999999403953552
(4995), claroline, State1:state608, State2:state1261, Human Classification:0, cosine similarity: 0.9999999403953552
(4996), claroline, State1:state873, State2:state1028, Human Classification:2, cosine similarity: 0.9192706942558289
(4997), claroline, State1:state16, State2:state143, Human Classification:0, cosine similarity: 0.9999999403953552
(4998), claroline, State1:state2, State2:state906, Human Classification:2, cosine similarity: 0.8828123807907104
(4999), claroline, State1:state191, State2:state938, Human Classification:2, cosine similarity: 0.8020831942558289
(5000), claroline, State1:state236, State2:state1204, Human Classification:2, cosine similarity: 0.8020831942558289
(5001), claroline, State1:state311, State2:state364, Human Classification:2, cosine similarity: 0.7890623807907104
(5002), claroline, State1:state151, State2:state211, Human Classification:2, cosine similarity: 0.9062498211860657
(5003), claroline, State1:state381, State2:state641, Human Classification:2, cosine similarity: 0.9583332538604736
(5004), claroline, State1:state1057, State2:state1150, Human Classification:2, cosine similarity: 0.7395832538604736
(5005), claroline, State1:state949, State2:state1065, Human Classification:2, cosine similarity: 0.8828123211860657
(5006), claroline, State1:state231, State2:state1123, Human Classification:0, cosine similarity: 0.9999999403953552
(5007), claroline, State1:state586, State2:state1309, Human Classification:0, cosine similarity: 0.9999999403953552
(5008), claroline, State1:state723, State2:state1216, Human Classification:2, cosine similarity: 0.8802082538604736
(5009), claroline, State1:state138, State2:state280, Human Classification:2, cosine similarity: 0.8072915077209473
(5010), claroline, State1:state326, State2:state618, Human Classification:2, cosine similarity: 0.9010415077209473
(5011), claroline, State1:state194, State2:state767, Human Classification:2, cosine similarity: 0.9088540077209473
(5012), claroline, State1:state531, State2:state1065, Human Classification:2, cosine similarity: 0.7994791269302368
(5013), claroline, State1:state13, State2:state1216, Human Classification:2, cosine similarity: 0.8828123807907104
(5014), claroline, State1:state304, State2:state581, Human Classification:2, cosine similarity: 0.9557290077209473
(5015), claroline, State1:state170, State2:state866, Human Classification:2, cosine similarity: 0.7942706942558289
(5017), claroline, State1:state27, State2:state162, Human Classification:2, cosine similarity: -1, SKIPPED (STATE27)
(5017), claroline, State1:state11, State2:state629, Human Classification:2, cosine similarity: 0.908854067325592
(5018), claroline, State1:state258, State2:state473, Human Classification:2, cosine similarity: 0.8020831942558289
(5019), claroline, State1:state301, State2:state1261, Human Classification:2, cosine similarity: 0.8020831942558289
(5020), claroline, State1:state62, State2:state1019, Human Classification:2, cosine similarity: 0.877604067325592
(5021), claroline, State1:state2, State2:state515, Human Classification:2, cosine similarity: 0.8046872615814209
(5022), claroline, State1:state203, State2:state560, Human Classification:2, cosine similarity: 0.877604067325592
(5023), claroline, State1:state58, State2:state710, Human Classification:0, cosine similarity: 0.9999999403953552
(5024), claroline, State1:state653, State2:state1065, Human Classification:2, cosine similarity: 0.9557290077209473
(5025), claroline, State1:state236, State2:state876, Human Classification:2, cosine similarity: 0.9557290077209473
(5026), claroline, State1:state191, State2:state378, Human Classification:2, cosine similarity: 0.8020831942558289
(5027), claroline, State1:state522, State2:state1369, Human Classification:2, cosine similarity: 0.9557290077209473
(5028), claroline, State1:state35, State2:state1343, Human Classification:2, cosine similarity: 0.8515624403953552
(5029), claroline, State1:state134, State2:state199, Human Classification:2, cosine similarity: 0.807291567325592
(5030), claroline, State1:state102, State2:state1319, Human Classification:2, cosine similarity: 0.8020831942558289
(5031), claroline, State1:state22, State2:state892, Human Classification:2, cosine similarity: 0.8697915077209473
(5032), claroline, State1:state52, State2:state1267, Human Classification:2, cosine similarity: 0.8020831942558289
(5033), claroline, State1:state603, State2:state938, Human Classification:2, cosine similarity: 0.744791567325592
(5034), claroline, State1:state35, State2:state194, Human Classification:2, cosine similarity: 0.8645832538604736
(5035), claroline, State1:state194, State2:state1243, Human Classification:2, cosine similarity: 0.7994791269302368
(5036), claroline, State1:state466, State2:state767, Human Classification:2, cosine similarity: 0.8958331942558289
(5037), claroline, State1:state13, State2:state1159, Human Classification:2, cosine similarity: 0.8958332538604736
(5038), claroline, State1:state55, State2:state918, Human Classification:2, cosine similarity: 0.7994791269302368
(5039), claroline, State1:state33, State2:state62, Human Classification:2, cosine similarity: 0.8723956942558289
(5040), claroline, State1:state280, State2:state993, Human Classification:2, cosine similarity: 0.8020832538604736
(5041), claroline, State1:state954, State2:state1038, Human Classification:2, cosine similarity: 0.8854166269302368
(5042), claroline, State1:state31, State2:state1261, Human Classification:2, cosine similarity: 0.8854166269302368
(5043), claroline, State1:state231, State2:state563, Human Classification:2, cosine similarity: 0.9557290077209473
(5044), claroline, State1:state537, State2:state629, Human Classification:2, cosine similarity: 0.8854166269302368
(5045), claroline, State1:state102, State2:state581, Human Classification:2, cosine similarity: 0.8020831942558289
(5046), claroline, State1:state102, State2:state1120, Human Classification:2, cosine similarity: 0.8020831942558289
(5047), claroline, State1:state841, State2:state1019, Human Classification:2, cosine similarity: 0.8255207538604736
(5048), claroline, State1:state211, State2:state449, Human Classification:0, cosine similarity: 0.9999999403953552
(5049), claroline, State1:state603, State2:state629, Human Classification:2, cosine similarity: 0.8854166269302368
