(0), addressbook, State1:state233, State2:state550, Human Classification:2, cosine similarity: 0.9010415077209473
(1797), claroline, State1:state31, State2:state560, Human Classification:2, cosine similarity: 0.9635416269302368
(1798), claroline, State1:state1065, State2:state1123, Human Classification:2, cosine similarity: 0.9843748807907104
(1799), claroline, State1:state378, State2:state767, Human Classification:2, cosine similarity: 0.9661457538604736
(1800), claroline, State1:state11, State2:state194, Human Classification:2, cosine similarity: 0.9609373807907104
(1801), claroline, State1:state134, State2:state1332, Human Classification:2, cosine similarity: 0.9583332538604736
(1802), claroline, State1:state46, State2:state1159, Human Classification:2, cosine similarity: 0.9687498807907104
(1803), claroline, State1:state173, State2:state618, Human Classification:2, cosine similarity: 0.9843748807907104
(1804), claroline, State1:state221, State2:state1228, Human Classification:2, cosine similarity: 0.979166567325592
(1805), claroline, State1:state918, State2:state1304, Human Classification:2, cosine similarity: 0.9843748807907104
(1806), claroline, State1:state740, State2:state906, Human Classification:2, cosine similarity: 0.963541567325592
(1807), claroline, State1:state173, State2:state534, Human Classification:2, cosine similarity: 0.9609373807907104
(1808), claroline, State1:state33, State2:state216, Human Classification:2, cosine similarity: 0.947916567325592
(1809), claroline, State1:state629, State2:state866, Human Classification:2, cosine similarity: 0.9505206942558289
(1810), claroline, State1:state1287, State2:state1316, Human Classification:2, cosine similarity: 0.9427081942558289
(1811), claroline, State1:state1057, State2:state1347, Human Classification:2, cosine similarity: 0.9687498807907104
(1812), claroline, State1:state954, State2:state1325, Human Classification:2, cosine similarity: 0.9765623807907104
(1813), claroline, State1:state151, State2:state1062, Human Classification:2, cosine similarity: 0.9531248807907104
(1814), claroline, State1:state226, State2:state1264, Human Classification:0, cosine similarity: 0.9999999403953552
(1815), claroline, State1:state39, State2:state1086, Human Classification:2, cosine similarity: 0.9765623807907104
(1816), claroline, State1:state211, State2:state280, Human Classification:2, cosine similarity: 0.9427081942558289
(1817), claroline, State1:state203, State2:state466, Human Classification:2, cosine similarity: 0.9609373807907104
(1818), claroline, State1:state55, State2:state392, Human Classification:0, cosine similarity: 0.9999999403953552
(1819), claroline, State1:state563, State2:state1267, Human Classification:2, cosine similarity: 0.9843748807907104
(1820), claroline, State1:state22, State2:state1159, Human Classification:2, cosine similarity: 0.9687498807907104
(1821), claroline, State1:state692, State2:state974, Human Classification:2, cosine similarity: 0.9505207538604736
(1822), claroline, State1:state67, State2:state203, Human Classification:2, cosine similarity: 0.9713539481163025
(1823), claroline, State1:state626, State2:state1228, Human Classification:2, cosine similarity: 0.9531249403953552
(1824), claroline, State1:state194, State2:state1256, Human Classification:2, cosine similarity: 0.9791665077209473
(1825), claroline, State1:state743, State2:state1174, Human Classification:2, cosine similarity: 0.9505207538604736
(1826), claroline, State1:state1065, State2:state1216, Human Classification:2, cosine similarity: 0.9296873807907104
(1827), claroline, State1:state62, State2:state1083, Human Classification:0, cosine similarity: 0.9999999403953552
(1828), claroline, State1:state11, State2:state767, Human Classification:2, cosine similarity: 0.9843748807907104
(1829), claroline, State1:state138, State2:state1228, Human Classification:2, cosine similarity: 0.9531248807907104
(1830), claroline, State1:index, State2:state572, Human Classification:2, cosine similarity: 0.96875
(1831), claroline, State1:state692, State2:state1354, Human Classification:2, cosine similarity: 0.9531248807907104
(1832), claroline, State1:state710, State2:state1256, Human Classification:2, cosine similarity: 0.9427082538604736
(1833), claroline, State1:state165, State2:state480, Human Classification:2, cosine similarity: 0.9609373807907104
(1834), claroline, State1:state581, State2:state803, Human Classification:2, cosine similarity: 0.9635416269302368
(1835), claroline, State1:state643, State2:state866, Human Classification:2, cosine similarity: 0.9505206942558289
(1836), claroline, State1:state505, State2:state841, Human Classification:2, cosine similarity: 0.955729067325592
(1837), claroline, State1:state1057, State2:state1211, Human Classification:2, cosine similarity: 0.9505206942558289
(1838), claroline, State1:state130, State2:state143, Human Classification:2, cosine similarity: 0.9895832538604736
(1839), claroline, State1:state326, State2:state586, Human Classification:2, cosine similarity: 0.9687498807907104
(1840), claroline, State1:state231, State2:state895, Human Classification:2, cosine similarity: 0.963541567325592
(1841), claroline, State1:state449, State2:state848, Human Classification:2, cosine similarity: 0.9505206942558289
(1842), claroline, State1:state67, State2:state406, Human Classification:0, cosine similarity: 0.9999999403953552
(1843), claroline, State1:state355, State2:state850, Human Classification:2, cosine similarity: 0.9843748807907104
(1844), claroline, State1:state586, State2:state1062, Human Classification:0, cosine similarity: 0.9999999403953552
(1845), claroline, State1:state378, State2:state1290, Human Classification:2, cosine similarity: 0.9635416269302368
(1846), claroline, State1:state31, State2:state1184, Human Classification:2, cosine similarity: 0.9531248807907104
(1847), claroline, State1:index, State2:state892, Human Classification:2, cosine similarity: 0.9817706942558289
(1848), claroline, State1:state1038, State2:state1228, Human Classification:2, cosine similarity: 0.979166567325592
(1849), claroline, State1:state226, State2:state743, Human Classification:2, cosine similarity: 0.9505206942558289
(1850), claroline, State1:index, State2:state301, Human Classification:2, cosine similarity: 0.96875
(1851), claroline, State1:state653, State2:state1332, Human Classification:2, cosine similarity: 0.9895832538604736
(1852), claroline, State1:state641, State2:state1102, Human Classification:0, cosine similarity: 0.9999999403953552
(1853), claroline, State1:state734, State2:state938, Human Classification:0, cosine similarity: 0.9999999403953552
(1854), claroline, State1:state629, State2:state1019, Human Classification:2, cosine similarity: 0.9609373807907104
(1855), claroline, State1:state531, State2:state1309, Human Classification:2, cosine similarity: 0.9427081942558289
(1856), claroline, State1:state236, State2:state560, Human Classification:0, cosine similarity: 0.9999999403953552
(1857), claroline, State1:state1179, State2:state1267, Human Classification:2, cosine similarity: 0.9843748807907104
(1858), claroline, State1:state425, State2:state466, Human Classification:2, cosine similarity: 0.9427081942558289
(1859), claroline, State1:state480, State2:state1319, Human Classification:0, cosine similarity: 0.9999999403953552
(1860), claroline, State1:state643, State2:state1159, Human Classification:0, cosine similarity: 0.9999999403953552
(1861), claroline, State1:state560, State2:state1019, Human Classification:2, cosine similarity: 0.9609373807907104
(1862), claroline, State1:state35, State2:state913, Human Classification:2, cosine similarity: 0.9427081942558289
(1863), claroline, State1:state236, State2:state522, Human Classification:2, cosine similarity: 0.9843748807907104
(1864), claroline, State1:state442, State2:state1062, Human Classification:0, cosine similarity: 0.9999999403953552
(1865), claroline, State1:state889, State2:state993, Human Classification:2, cosine similarity: 0.9479165077209473
(1866), claroline, State1:state37, State2:state866, Human Classification:2, cosine similarity: 0.9322915077209473
(1867), claroline, State1:state221, State2:state1057, Human Classification:2, cosine similarity: 0.9583332538604736
(1868), claroline, State1:state828, State2:state1343, Human Classification:2, cosine similarity: 0.9557290077209473
(1869), claroline, State1:state27, State2:state1086, Human Classification:2, cosine similarity: 0.9609373807907104
(1870), claroline, State1:state643, State2:state1274, Human Classification:2, cosine similarity: 0.9843748807907104
(1871), claroline, State1:state270, State2:state586, Human Classification:2, cosine similarity: 0.9427081942558289
(1872), claroline, State1:state151, State2:state1369, Human Classification:2, cosine similarity: 0.9531248807907104
(1873), claroline, State1:state49, State2:state1086, Human Classification:2, cosine similarity: 0.9374998807907104
(1874), claroline, State1:state557, State2:state1120, Human Classification:0, cosine similarity: 0.9999999403953552
(1875), claroline, State1:state381, State2:state1225, Human Classification:2, cosine similarity: 0.9505206942558289
(1876), claroline, State1:state11, State2:state162, Human Classification:2, cosine similarity: 0.9609373211860657
(1877), claroline, State1:state147, State2:state775, Human Classification:2, cosine similarity: 0.9817707538604736
(1878), claroline, State1:state563, State2:state913, Human Classification:2, cosine similarity: 0.9427081942558289
(1879), claroline, State1:state392, State2:state473, Human Classification:2, cosine similarity: 0.9427081942558289
(1880), claroline, State1:state1065, State2:state1325, Human Classification:2, cosine similarity: 0.9479165077209473
(1881), claroline, State1:state130, State2:state191, Human Classification:2, cosine similarity: 0.9583332538604736
(1882), claroline, State1:state850, State2:state892, Human Classification:2, cosine similarity: 0.9609373807907104
(1883), claroline, State1:state889, State2:state1191, Human Classification:2, cosine similarity: 0.9427081942558289
(1884), claroline, State1:state2, State2:state889, Human Classification:2, cosine similarity: 0.96875
(1885), claroline, State1:state253, State2:state466, Human Classification:2, cosine similarity: 0.9609373211860657
(1886), claroline, State1:state29, State2:state449, Human Classification:0, cosine similarity: 0.9999999403953552
(1887), claroline, State1:state178, State2:state892, Human Classification:2, cosine similarity: 0.9713539481163025
(1888), claroline, State1:state563, State2:state1062, Human Classification:2, cosine similarity: 0.9843748807907104
(1889), claroline, State1:state425, State2:state740, Human Classification:2, cosine similarity: 0.9427081942558289
(1890), claroline, State1:state138, State2:state1264, Human Classification:2, cosine similarity: 0.9531248807907104
(1891), claroline, State1:state22, State2:state203, Human Classification:2, cosine similarity: 0.9765623807907104
(1892), claroline, State1:state560, State2:state1086, Human Classification:2, cosine similarity: 0.9531248807907104
(1893), claroline, State1:state102, State2:state147, Human Classification:2, cosine similarity: 0.9479165077209473
(1894), claroline, State1:state247, State2:state355, Human Classification:2, cosine similarity: 0.9427081942558289
(1895), claroline, State1:state130, State2:state1290, Human Classification:2, cosine similarity: 0.9687498211860657
(1896), claroline, State1:state1083, State2:state1319, Human Classification:0, cosine similarity: 0.9999999403953552
(1897), claroline, State1:state7, State2:state500, Human Classification:2, cosine similarity: 0.9817706346511841
(1898), claroline, State1:state67, State2:state993, Human Classification:2, cosine similarity: 0.9479165077209473
(1899), claroline, State1:state165, State2:state178, Human Classification:2, cosine similarity: 0.9713539481163025
(1900), claroline, State1:state326, State2:state993, Human Classification:2, cosine similarity: 0.979166567325592
(1901), claroline, State1:state216, State2:state1086, Human Classification:2, cosine similarity: 0.9531248807907104
(1902), claroline, State1:state710, State2:state1304, Human Classification:2, cosine similarity: 0.9427081942558289
(1903), claroline, State1:state31, State2:state1228, Human Classification:2, cosine similarity: 0.9583332538604736
(1904), claroline, State1:state20, State2:state1354, Human Classification:2, cosine similarity: 0.963541567325592
(1905), claroline, State1:state355, State2:state629, Human Classification:2, cosine similarity: 0.9843748807907104
(1906), claroline, State1:state7, State2:state641, Human Classification:2, cosine similarity: 0.9505207538604736
(1907), claroline, State1:state226, State2:state954, Human Classification:2, cosine similarity: 0.9505206942558289
(1908), claroline, State1:state270, State2:state618, Human Classification:2, cosine similarity: 0.9427081942558289
(1909), claroline, State1:state27, State2:state876, Human Classification:2, cosine similarity: 0.9401040077209473
(1910), claroline, State1:state52, State2:state1123, Human Classification:2, cosine similarity: 0.9427081942558289
(1911), claroline, State1:state203, State2:state258, Human Classification:2, cosine similarity: 0.9713539481163025
(1912), claroline, State1:index, State2:state1261, Human Classification:2, cosine similarity: 0.9583332538604736
(1913), claroline, State1:state162, State2:state593, Human Classification:2, cosine similarity: 0.9427081942558289
(1914), claroline, State1:state33, State2:state1290, Human Classification:2, cosine similarity: 0.9635415077209473
(1915), claroline, State1:state442, State2:state515, Human Classification:2, cosine similarity: 0.9427081942558289
(1916), claroline, State1:state20, State2:state283, Human Classification:2, cosine similarity: 0.9583332538604736
(1917), claroline, State1:state67, State2:state515, Human Classification:0, cosine similarity: 0.9999999403953552
(1918), claroline, State1:state231, State2:state1062, Human Classification:0, cosine similarity: 0.9999999403953552
(1919), claroline, State1:state692, State2:state906, Human Classification:2, cosine similarity: 0.9687498807907104
(1920), claroline, State1:state643, State2:state1287, Human Classification:2, cosine similarity: 0.9427081942558289
(1921), claroline, State1:state2, State2:state33, Human Classification:2, cosine similarity: 0.9583332538604736
(1922), claroline, State1:state203, State2:state974, Human Classification:2, cosine similarity: 0.9583331942558289
(1923), claroline, State1:state162, State2:state848, Human Classification:2, cosine similarity: 0.9505207538604736
(1924), claroline, State1:state689, State2:state1191, Human Classification:2, cosine similarity: 0.9427081942558289
(1925), claroline, State1:state280, State2:state954, Human Classification:2, cosine similarity: 0.9609373807907104
(1926), claroline, State1:state505, State2:state1343, Human Classification:0, cosine similarity: 0.9999999403953552
(1927), claroline, State1:state301, State2:state1123, Human Classification:2, cosine similarity: 0.9427081942558289
(1928), claroline, State1:state581, State2:state841, Human Classification:2, cosine similarity: 0.955729067325592
(1929), claroline, State1:state626, State2:state1256, Human Classification:2, cosine similarity: 0.9427081942558289
(1930), claroline, State1:state378, State2:state1343, Human Classification:2, cosine similarity: 0.9427081942558289
(1931), claroline, State1:state381, State2:state1184, Human Classification:2, cosine similarity: 0.9895832538604736
(1932), claroline, State1:state906, State2:state1123, Human Classification:2, cosine similarity: 0.963541567325592
(1933), claroline, State1:state226, State2:state1295, Human Classification:2, cosine similarity: 0.979166567325592
(1934), claroline, State1:state1065, State2:state1211, Human Classification:2, cosine similarity: 0.9244790077209473
(1935), claroline, State1:state206, State2:state643, Human Classification:0, cosine similarity: 0.9999999403953552
(1936), claroline, State1:index, State2:state866, Human Classification:2, cosine similarity: 0.9505207538604736
(1937), claroline, State1:state143, State2:state442, Human Classification:2, cosine similarity: 0.9531248807907104
(1938), claroline, State1:state563, State2:state1256, Human Classification:2, cosine similarity: 0.9791665077209473
(1939), claroline, State1:state1038, State2:state1309, Human Classification:0, cosine similarity: 0.9999999403953552
(1940), claroline, State1:state206, State2:state906, Human Classification:2, cosine similarity: 0.963541567325592
(1941), claroline, State1:state20, State2:state954, Human Classification:2, cosine similarity: 0.955729067325592
(1942), claroline, State1:state2, State2:state689, Human Classification:2, cosine similarity: 0.96875
(1943), claroline, State1:state586, State2:state1019, Human Classification:2, cosine similarity: 0.9609373807907104
(1944), claroline, State1:state689, State2:state921, Human Classification:2, cosine similarity: 0.9479165077209473
(1945), claroline, State1:index, State2:state689, Human Classification:2, cosine similarity: 0.96875
(1946), claroline, State1:state1211, State2:state1316, Human Classification:2, cosine similarity: 0.9296873807907104
(1947), claroline, State1:state828, State2:state841, Human Classification:2, cosine similarity: 0.9791665077209473
(1948), claroline, State1:state67, State2:state151, Human Classification:2, cosine similarity: 0.9479165077209473
(1949), claroline, State1:state593, State2:state1343, Human Classification:0, cosine similarity: 0.9999999403953552
(1950), claroline, State1:state581, State2:state974, Human Classification:2, cosine similarity: 0.9505206942558289
(1951), claroline, State1:state178, State2:state1228, Human Classification:2, cosine similarity: 0.9479165077209473
(1952), claroline, State1:state4, State2:state689, Human Classification:0, cosine similarity: 0.9999999403953552
(1953), claroline, State1:state170, State2:state697, Human Classification:2, cosine similarity: 0.9427081942558289
(1954), claroline, State1:state560, State2:state770, Human Classification:2, cosine similarity: 0.9843748807907104
(1955), claroline, State1:state689, State2:state1256, Human Classification:2, cosine similarity: 0.9427082538604736
(1956), claroline, State1:state49, State2:state247, Human Classification:0, cosine similarity: 0.9999999403953552
(1957), claroline, State1:state191, State2:state1174, Human Classification:2, cosine similarity: 0.9427081942558289
(1958), claroline, State1:state534, State2:state1332, Human Classification:2, cosine similarity: 0.9453123807907104
(1959), claroline, State1:state27, State2:state918, Human Classification:2, cosine similarity: 0.9401040077209473
(1960), claroline, State1:state216, State2:state770, Human Classification:2, cosine similarity: 0.9843748807907104
(1961), claroline, State1:state33, State2:state283, Human Classification:2, cosine similarity: 0.947916567325592
(1962), claroline, State1:state442, State2:state1369, Human Classification:0, cosine similarity: 0.9999999403953552
(1963), claroline, State1:state480, State2:state515, Human Classification:2, cosine similarity: 0.9427081942558289
(1964), claroline, State1:state603, State2:state866, Human Classification:2, cosine similarity: 0.9713540077209473
(1965), claroline, State1:state466, State2:state550, Human Classification:2, cosine similarity: 0.9427081942558289
(1966), claroline, State1:state283, State2:state378, Human Classification:2, cosine similarity: 0.9427081942558289
(1967), claroline, State1:state522, State2:state537, Human Classification:2, cosine similarity: 0.9453123807907104
(1968), claroline, State1:state892, State2:state1347, Human Classification:2, cosine similarity: 0.9609373211860657
(1969), claroline, State1:state1261, State2:state1316, Human Classification:0, cosine similarity: 0.9999999403953552
(1970), claroline, State1:state211, State2:state653, Human Classification:0, cosine similarity: 0.9999999403953552
(1971), claroline, State1:state58, State2:state913, Human Classification:0, cosine similarity: 0.9999999403953552
(1972), claroline, State1:state16, State2:state35, Human Classification:2, cosine similarity: 0.9687498807907104
(1973), claroline, State1:state31, State2:state629, Human Classification:2, cosine similarity: 0.9635416269302368
(1974), claroline, State1:state29, State2:state689, Human Classification:2, cosine similarity: 0.9427081942558289
(1975), claroline, State1:state355, State2:state971, Human Classification:2, cosine similarity: 0.9427081942558289
(1976), claroline, State1:state466, State2:state906, Human Classification:2, cosine similarity: 0.963541567325592
(1977), claroline, State1:state692, State2:state1295, Human Classification:1, cosine similarity: 0.9999999403953552
(1978), claroline, State1:state29, State2:state850, Human Classification:0, cosine similarity: 0.9999999403953552
(1979), claroline, State1:state147, State2:state641, Human Classification:2, cosine similarity: 0.9531248807907104
(1980), claroline, State1:state670, State2:state1086, Human Classification:2, cosine similarity: 0.9374998807907104
(1981), claroline, State1:state134, State2:state608, Human Classification:2, cosine similarity: 0.9583331346511841
(1982), claroline, State1:state866, State2:state913, Human Classification:2, cosine similarity: 0.9505207538604736
(1983), claroline, State1:state764, State2:state1337, Human Classification:2, cosine similarity: 0.9427081942558289
(1984), claroline, State1:state974, State2:state1120, Human Classification:2, cosine similarity: 0.9505206942558289
(1985), claroline, State1:state1102, State2:state1347, Human Classification:2, cosine similarity: 0.9583331346511841
(1986), claroline, State1:state20, State2:state848, Human Classification:2, cosine similarity: 0.9505207538604736
(1987), claroline, State1:state97, State2:state1316, Human Classification:2, cosine similarity: 0.9427081942558289
(1988), claroline, State1:state1274, State2:state1369, Human Classification:2, cosine similarity: 0.9843748807907104
(1989), claroline, State1:state236, State2:state723, Human Classification:2, cosine similarity: 0.9843748807907104
(1990), claroline, State1:state629, State2:state1083, Human Classification:0, cosine similarity: 0.9999999403953552
(1991), claroline, State1:state378, State2:state737, Human Classification:2, cosine similarity: 0.9427081942558289
(1992), claroline, State1:state173, State2:state522, Human Classification:0, cosine similarity: 0.9999999403953552
(1993), claroline, State1:state2, State2:state949, Human Classification:2, cosine similarity: 0.940104067325592
(1994), claroline, State1:state1184, State2:state1243, Human Classification:2, cosine similarity: 0.9427081942558289
(1995), claroline, State1:state531, State2:state1287, Human Classification:0, cosine similarity: 0.9999999403953552
(1996), claroline, State1:state9, State2:state767, Human Classification:2, cosine similarity: 0.9713540077209473
(1997), claroline, State1:state258, State2:state670, Human Classification:0, cosine similarity: 0.9999999403953552
(1998), claroline, State1:state186, State2:state226, Human Classification:2, cosine similarity: 0.9427081942558289
(1999), claroline, State1:state49, State2:state906, Human Classification:2, cosine similarity: 0.9583331346511841
(2000), claroline, State1:state226, State2:state1211, Human Classification:2, cosine similarity: 0.9296873807907104
(2001), claroline, State1:state971, State2:state1054, Human Classification:2, cosine similarity: 0.9427081942558289
(2002), claroline, State1:state767, State2:state1019, Human Classification:2, cosine similarity: 0.9791665077209473
(2003), claroline, State1:state1225, State2:state1354, Human Classification:2, cosine similarity: 0.9661457538604736
(2004), claroline, State1:state1062, State2:state1354, Human Classification:2, cosine similarity: 0.9583332538604736
(2005), claroline, State1:state626, State2:state1179, Human Classification:2, cosine similarity: 0.9479166269302368
(2006), claroline, State1:state557, State2:state608, Human Classification:0, cosine similarity: 0.9999999403953552
(2007), claroline, State1:state895, State2:state993, Human Classification:2, cosine similarity: 0.9687498807907104
(2008), claroline, State1:state11, State2:state500, Human Classification:2, cosine similarity: 0.9609373211860657
(2009), claroline, State1:state206, State2:state803, Human Classification:2, cosine similarity: 0.9635416269302368
(2010), claroline, State1:state425, State2:state629, Human Classification:2, cosine similarity: 0.9427081942558289
(2011), claroline, State1:state608, State2:state710, Human Classification:2, cosine similarity: 0.9427081942558289
(2012), claroline, State1:state226, State2:state1347, Human Classification:2, cosine similarity: 0.9583331346511841
(2013), claroline, State1:state49, State2:state186, Human Classification:0, cosine similarity: 0.9999999403953552
(2014), claroline, State1:state626, State2:state954, Human Classification:2, cosine similarity: 0.9609374403953552
(2015), claroline, State1:state775, State2:state971, Human Classification:2, cosine similarity: 0.9505207538604736
(2016), claroline, State1:state97, State2:state913, Human Classification:0, cosine similarity: 0.9999999403953552
(2017), claroline, State1:state596, State2:state1304, Human Classification:0, cosine similarity: 0.9999999403953552
(2018), claroline, State1:state35, State2:state1319, Human Classification:2, cosine similarity: 0.9479166269302368
(2019), claroline, State1:state211, State2:state226, Human Classification:0, cosine similarity: 0.9999999403953552
(2020), claroline, State1:state143, State2:state1290, Human Classification:2, cosine similarity: 0.9687498807907104
(2021), claroline, State1:state186, State2:state473, Human Classification:2, cosine similarity: 0.9427081942558289
(2022), claroline, State1:state626, State2:state1347, Human Classification:2, cosine similarity: 0.9635416269302368
(2023), claroline, State1:state170, State2:state572, Human Classification:0, cosine similarity: 0.9999999403953552
(2024), claroline, State1:state231, State2:state395, Human Classification:2, cosine similarity: 0.9296873807907104
(2025), claroline, State1:state122, State2:state143, Human Classification:2, cosine similarity: 0.9479165077209473
(2026), claroline, State1:state608, State2:state643, Human Classification:0, cosine similarity: 0.9999999403953552
(2027), claroline, State1:state626, State2:state710, Human Classification:2, cosine similarity: 0.9427082538604736
(2028), claroline, State1:state608, State2:state941, Human Classification:2, cosine similarity: 0.9609373807907104
(2029), claroline, State1:state378, State2:state1274, Human Classification:2, cosine similarity: 0.9427081942558289
(2030), claroline, State1:state31, State2:state1332, Human Classification:2, cosine similarity: 0.9583332538604736
(2031), claroline, State1:state31, State2:state697, Human Classification:2, cosine similarity: 0.9531248807907104
(2032), claroline, State1:state406, State2:state1225, Human Classification:2, cosine similarity: 0.9609373807907104
(2033), claroline, State1:state828, State2:state1102, Human Classification:2, cosine similarity: 0.9557290077209473
(2034), claroline, State1:state500, State2:state1099, Human Classification:2, cosine similarity: 0.9427081942558289
(2035), claroline, State1:state273, State2:state1204, Human Classification:2, cosine similarity: 0.9427081942558289
(2036), claroline, State1:state37, State2:state889, Human Classification:2, cosine similarity: 0.9244790077209473
(2037), claroline, State1:state395, State2:state459, Human Classification:2, cosine similarity: 0.9296873807907104
(2038), claroline, State1:state253, State2:state1008, Human Classification:2, cosine similarity: 0.9661456346511841
(2039), claroline, State1:state740, State2:state938, Human Classification:2, cosine similarity: 0.9427081942558289
(2040), claroline, State1:state49, State2:state1220, Human Classification:2, cosine similarity: 0.9453123807907104
(2041), claroline, State1:state102, State2:state1062, Human Classification:2, cosine similarity: 0.9427081942558289
(2042), claroline, State1:state9, State2:state22, Human Classification:2, cosine similarity: 0.9739582538604736
(2043), claroline, State1:state211, State2:state560, Human Classification:0, cosine similarity: 0.9999999403953552
(2044), claroline, State1:state534, State2:state1274, Human Classification:2, cosine similarity: 0.9609373807907104
(2045), claroline, State1:state280, State2:state581, Human Classification:2, cosine similarity: 0.9427081942558289
(2046), claroline, State1:state55, State2:state1038, Human Classification:2, cosine similarity: 0.9427081942558289
(2047), claroline, State1:state790, State2:state803, Human Classification:2, cosine similarity: 0.9713540077209473
(2048), claroline, State1:state67, State2:state480, Human Classification:2, cosine similarity: 0.9427081942558289
(2049), claroline, State1:state216, State2:state1319, Human Classification:0, cosine similarity: 0.9999999403953552
(2050), claroline, State1:state1316, State2:state1337, Human Classification:0, cosine similarity: 0.9999999403953552
(2051), claroline, State1:index, State2:state52, Human Classification:2, cosine similarity: 0.96875
(2052), claroline, State1:state92, State2:state1274, Human Classification:2, cosine similarity: 0.9427081942558289
(2053), claroline, State1:state1083, State2:state1267, Human Classification:0, cosine similarity: 0.9999999403953552
(2054), claroline, State1:state608, State2:state1225, Human Classification:2, cosine similarity: 0.9505206942558289
(2055), claroline, State1:state850, State2:state895, Human Classification:2, cosine similarity: 0.963541567325592
(2056), claroline, State1:state531, State2:state572, Human Classification:0, cosine similarity: 0.9999999403953552
(2057), claroline, State1:state46, State2:state311, Human Classification:1, cosine similarity: 0.9999999403953552
(2058), claroline, State1:state889, State2:state941, Human Classification:2, cosine similarity: 0.9557291269302368
(2059), claroline, State1:state253, State2:state629, Human Classification:2, cosine similarity: 0.9609373211860657
(2060), claroline, State1:state211, State2:state355, Human Classification:2, cosine similarity: 0.9843748807907104
(2061), claroline, State1:state11, State2:state1211, Human Classification:2, cosine similarity: 0.9374999403953552
(2062), claroline, State1:state355, State2:state500, Human Classification:2, cosine similarity: 0.9427081942558289
(2063), claroline, State1:state62, State2:state1316, Human Classification:0, cosine similarity: 0.9999999403953552
(2064), claroline, State1:state892, State2:state1319, Human Classification:2, cosine similarity: 0.9609373807907104
(2065), claroline, State1:state143, State2:state723, Human Classification:2, cosine similarity: 0.9427081942558289
(2066), claroline, State1:state364, State2:state593, Human Classification:2, cosine similarity: 0.9427081942558289
(2067), claroline, State1:state304, State2:state1120, Human Classification:2, cosine similarity: 0.9843748807907104
(2068), claroline, State1:state165, State2:state1184, Human Classification:2, cosine similarity: 0.9609373807907104
(2069), claroline, State1:state221, State2:state626, Human Classification:2, cosine similarity: 0.9531248807907104
(2070), claroline, State1:state67, State2:state1304, Human Classification:2, cosine similarity: 0.9427081942558289
(2071), claroline, State1:state557, State2:state1216, Human Classification:2, cosine similarity: 0.9348957538604736
(2072), claroline, State1:state692, State2:state921, Human Classification:1, cosine similarity: 0.9999999403953552
(2073), claroline, State1:state301, State2:state892, Human Classification:2, cosine similarity: 0.9713539481163025
(2074), claroline, State1:state27, State2:state1337, Human Classification:2, cosine similarity: 0.9505206942558289
(2075), claroline, State1:state62, State2:state1337, Human Classification:0, cosine similarity: 0.9999999403953552
(2076), claroline, State1:state326, State2:state906, Human Classification:2, cosine similarity: 0.9739582538604736
(2077), claroline, State1:state1274, State2:state1325, Human Classification:2, cosine similarity: 0.9479165077209473
(2078), claroline, State1:state231, State2:state581, Human Classification:0, cosine similarity: 0.9999999403953552
(2079), claroline, State1:state442, State2:state710, Human Classification:2, cosine similarity: 0.9427081942558289
(2080), claroline, State1:state147, State2:state395, Human Classification:2, cosine similarity: 0.9505206942558289
(2081), claroline, State1:state406, State2:state866, Human Classification:2, cosine similarity: 0.9505207538604736
(2082), claroline, State1:state1274, State2:state1309, Human Classification:2, cosine similarity: 0.9843748807907104
(2083), claroline, State1:state9, State2:state1354, Human Classification:2, cosine similarity: 0.9479165077209473
(2084), claroline, State1:state130, State2:state425, Human Classification:2, cosine similarity: 0.9583331942558289
(2085), claroline, State1:state92, State2:state1102, Human Classification:2, cosine similarity: 0.9427081942558289
(2086), claroline, State1:state593, State2:state603, Human Classification:2, cosine similarity: 0.9635416269302368
(2087), claroline, State1:state122, State2:state866, Human Classification:2, cosine similarity: 0.9505207538604736
(2088), claroline, State1:state473, State2:state1347, Human Classification:2, cosine similarity: 0.9583331346511841
(2089), claroline, State1:state147, State2:state993, Human Classification:2, cosine similarity: 0.9531248807907104
(2090), claroline, State1:state37, State2:state1295, Human Classification:2, cosine similarity: 0.9140624403953552
(2091), claroline, State1:state743, State2:state1074, Human Classification:2, cosine similarity: 0.9505206942558289
(2092), claroline, State1:state392, State2:state734, Human Classification:0, cosine similarity: 0.9999999403953552
(2093), claroline, State1:state236, State2:state740, Human Classification:0, cosine similarity: 0.9999999403953552
(2094), claroline, State1:state4, State2:state500, Human Classification:0, cosine similarity: 0.9999999403953552
(2095), claroline, State1:state537, State2:state1319, Human Classification:2, cosine similarity: 0.9505206942558289
(2096), claroline, State1:state895, State2:state1316, Human Classification:2, cosine similarity: 0.963541567325592
(2097), claroline, State1:state194, State2:state203, Human Classification:2, cosine similarity: 0.9609373807907104
(2098), claroline, State1:state58, State2:state1216, Human Classification:2, cosine similarity: 0.9453123807907104
(2099), claroline, State1:state253, State2:state1038, Human Classification:2, cosine similarity: 0.9609373211860657
(2100), claroline, State1:state743, State2:state1159, Human Classification:2, cosine similarity: 0.9505206942558289
(2101), claroline, State1:state9, State2:state608, Human Classification:2, cosine similarity: 0.9843748807907104
(2102), claroline, State1:state46, State2:state55, Human Classification:2, cosine similarity: 0.9635416269302368
(2103), claroline, State1:state1211, State2:state1261, Human Classification:2, cosine similarity: 0.9296873807907104
