(0), addressbook, State1:state233, State2:state550, Human Classification:2, cosine similarity: 0.8984373807907104
(1662), addressbook, State1:state6, State2:state403, Human Classification:2, cosine similarity: 0.8749999403953552
(1663), addressbook, State1:state75, State2:state432, Human Classification:2, cosine similarity: 0.8723957538604736
(1664), addressbook, State1:state68, State2:state575, Human Classification:2, cosine similarity: 0.901041567325592
(1665), addressbook, State1:state150, State2:state247, Human Classification:1, cosine similarity: 0.9583332538604736
(1666), addressbook, State1:state8, State2:state512, Human Classification:2, cosine similarity: 0.8385416269302368
(1667), addressbook, State1:state239, State2:state269, Human Classification:2, cosine similarity: 0.8958332538604736
(1668), addressbook, State1:state501, State2:state619, Human Classification:2, cosine similarity: 0.9036457538604736
(1669), addressbook, State1:state54, State2:state606, Human Classification:2, cosine similarity: 0.901041567325592
(1670), addressbook, State1:state202, State2:state346, Human Classification:2, cosine similarity: 0.9713540077209473
(1671), addressbook, State1:state560, State2:state647, Human Classification:2, cosine similarity: 0.8828124403953552
(1672), addressbook, State1:state141, State2:state523, Human Classification:2, cosine similarity: 0.8802082538604736
(1673), addressbook, State1:state681, State2:state706, Human Classification:1, cosine similarity: 0.9999999403953552
(1674), addressbook, State1:state315, State2:state703, Human Classification:1, cosine similarity: 0.9843748807907104
(1675), addressbook, State1:state16, State2:state529, Human Classification:2, cosine similarity: 0.8723957538604736
(1676), addressbook, State1:state54, State2:state715, Human Classification:2, cosine similarity: 0.901041567325592
(1677), addressbook, State1:state437, State2:state566, Human Classification:1, cosine similarity: 0.9895832538604736
(1678), addressbook, State1:state8, State2:state679, Human Classification:2, cosine similarity: 0.8333332538604736
(1679), addressbook, State1:state187, State2:state464, Human Classification:2, cosine similarity: 0.8671874403953552
(1680), addressbook, State1:state239, State2:state526, Human Classification:2, cosine similarity: 0.8906249403953552
(1681), addressbook, State1:state443, State2:state536, Human Classification:1, cosine similarity: 0.9895832538604736
(1682), addressbook, State1:state349, State2:state501, Human Classification:2, cosine similarity: 0.8802081942558289
(1683), addressbook, State1:state624, State2:state706, Human Classification:2, cosine similarity: 0.8749998807907104
(1684), addressbook, State1:state647, State2:state703, Human Classification:2, cosine similarity: 0.8828123807907104
(1685), addressbook, State1:state10, State2:state703, Human Classification:2, cosine similarity: 0.901041567325592
(1686), addressbook, State1:state247, State2:state647, Human Classification:2, cosine similarity: 0.9010416269302368
(1687), addressbook, State1:state173, State2:state583, Human Classification:2, cosine similarity: 0.8645831346511841
(1688), addressbook, State1:state68, State2:state150, Human Classification:2, cosine similarity: 0.9609373807907104
(1689), addressbook, State1:state378, State2:state420, Human Classification:2, cosine similarity: 0.9791665077209473
(1690), addressbook, State1:state176, State2:state196, Human Classification:1, cosine similarity: 0.9947916269302368
(1691), addressbook, State1:state243, State2:state529, Human Classification:1, cosine similarity: 0.9739582538604736
(1692), addressbook, State1:state392, State2:state517, Human Classification:1, cosine similarity: 0.9921874403953552
(1693), addressbook, State1:state634, State2:state709, Human Classification:2, cosine similarity: 0.8828123807907104
(1694), addressbook, State1:state68, State2:state538, Human Classification:2, cosine similarity: 0.901041567325592
(1695), addressbook, State1:state275, State2:state355, Human Classification:2, cosine similarity: 0.8880206942558289
(1696), addressbook, State1:state501, State2:state713, Human Classification:2, cosine similarity: 0.8749998807907104
(1697), addressbook, State1:state378, State2:state459, Human Classification:1, cosine similarity: 0.994791567325592
(1698), addressbook, State1:state60, State2:state709, Human Classification:2, cosine similarity: 0.901041567325592
(1699), addressbook, State1:state199, State2:state506, Human Classification:1, cosine similarity: 0.9765623807907104
(1700), addressbook, State1:state400, State2:state674, Human Classification:2, cosine similarity: 0.8828123807907104
(1701), addressbook, State1:state8, State2:state252, Human Classification:2, cosine similarity: 0.8489582538604736
(1702), addressbook, State1:state538, State2:state677, Human Classification:2, cosine similarity: 0.893229067325592
(1703), claroline, State1:state11, State2:state1204, Human Classification:2, cosine similarity: 0.9739581942558289
(1704), claroline, State1:state1028, State2:state1065, Human Classification:0, cosine similarity: 0.9999999403953552
(1705), claroline, State1:state62, State2:state280, Human Classification:2, cosine similarity: 0.9192707538604736
(1706), claroline, State1:state33, State2:state1174, Human Classification:2, cosine similarity: 0.9583331346511841
(1707), claroline, State1:state841, State2:state1028, Human Classification:2, cosine similarity: 0.9505207538604736
(1708), claroline, State1:state572, State2:state618, Human Classification:2, cosine similarity: 0.9192707538604736
(1709), claroline, State1:state480, State2:state913, Human Classification:2, cosine similarity: 0.9192707538604736
(1710), claroline, State1:state280, State2:state892, Human Classification:2, cosine similarity: 0.9765623807907104
(1711), claroline, State1:state7, State2:state1316, Human Classification:2, cosine similarity: 0.940104067325592
(1712), claroline, State1:index, State2:state653, Human Classification:2, cosine similarity: 0.916666567325592
(1713), claroline, State1:state52, State2:state122, Human Classification:0, cosine similarity: 0.9999999403953552
(1714), claroline, State1:state1204, State2:state1287, Human Classification:0, cosine similarity: 0.9999999403953552
(1715), claroline, State1:state20, State2:state850, Human Classification:2, cosine similarity: 0.916666567325592
(1716), claroline, State1:state231, State2:state1319, Human Classification:0, cosine similarity: 0.9999999403953552
(1717), claroline, State1:state33, State2:state670, Human Classification:2, cosine similarity: 0.9583331346511841
(1718), claroline, State1:state473, State2:state767, Human Classification:2, cosine similarity: 0.9192706942558289
(1719), claroline, State1:state563, State2:state848, Human Classification:2, cosine similarity: 0.9505207538604736
(1720), claroline, State1:state221, State2:state971, Human Classification:2, cosine similarity: 0.9192707538604736
(1721), claroline, State1:state16, State2:state283, Human Classification:2, cosine similarity: 0.9374998807907104
(1722), claroline, State1:state653, State2:state1343, Human Classification:0, cosine similarity: 0.9999999403953552
(1723), claroline, State1:state138, State2:state734, Human Classification:2, cosine similarity: 0.9557291269302368
(1724), claroline, State1:state2, State2:state304, Human Classification:2, cosine similarity: 0.924479067325592
(1725), claroline, State1:state636, State2:state770, Human Classification:2, cosine similarity: 0.9505207538604736
(1726), claroline, State1:state216, State2:state1325, Human Classification:2, cosine similarity: 0.9505207538604736
(1727), claroline, State1:state29, State2:state866, Human Classification:2, cosine similarity: 0.9531249403953552
(1728), claroline, State1:state392, State2:state1102, Human Classification:2, cosine similarity: 0.9192707538604736
(1729), claroline, State1:state918, State2:state1228, Human Classification:2, cosine similarity: 0.9921873807907104
(1730), claroline, State1:state626, State2:state1290, Human Classification:2, cosine similarity: 0.9687498807907104
(1731), claroline, State1:state39, State2:state326, Human Classification:2, cosine similarity: 0.9661456942558289
(1732), claroline, State1:state247, State2:state1028, Human Classification:2, cosine similarity: 0.9270832538604736
(1733), claroline, State1:state27, State2:state537, Human Classification:2, cosine similarity: 0.9583332538604736
(1734), claroline, State1:state33, State2:state1347, Human Classification:2, cosine similarity: 0.9843748807907104
(1735), claroline, State1:state876, State2:state1211, Human Classification:2, cosine similarity: 0.9140623807907104
(1736), claroline, State1:state1211, State2:state1309, Human Classification:2, cosine similarity: 0.9218748807907104
(1737), claroline, State1:state873, State2:state971, Human Classification:2, cosine similarity: 0.9791666269302368
(1738), claroline, State1:state165, State2:state841, Human Classification:2, cosine similarity: 0.9687498807907104
(1739), claroline, State1:state13, State2:state270, Human Classification:2, cosine similarity: 0.955729067325592
(1740), claroline, State1:state892, State2:state1102, Human Classification:2, cosine similarity: 0.9374999403953552
(1741), claroline, State1:state58, State2:state378, Human Classification:0, cosine similarity: 0.9999999403953552
(1742), claroline, State1:state130, State2:state270, Human Classification:2, cosine similarity: 0.9531249403953552
(1743), claroline, State1:state191, State2:state253, Human Classification:2, cosine similarity: 0.9427081346511841
(1744), claroline, State1:state22, State2:state33, Human Classification:2, cosine similarity: 0.9531248807907104
(1745), claroline, State1:state11, State2:state211, Human Classification:2, cosine similarity: 0.9296873807907104
(1746), claroline, State1:state1019, State2:state1256, Human Classification:2, cosine similarity: 0.9531248807907104
(1747), claroline, State1:state191, State2:state395, Human Classification:2, cosine similarity: 0.9218748807907104
(1748), claroline, State1:state206, State2:state1086, Human Classification:2, cosine similarity: 0.932291567325592
(1749), claroline, State1:state364, State2:state442, Human Classification:2, cosine similarity: 0.9192707538604736
(1750), claroline, State1:state273, State2:state841, Human Classification:2, cosine similarity: 0.9505207538604736
(1751), claroline, State1:state35, State2:state134, Human Classification:2, cosine similarity: 0.9765623211860657
(1752), claroline, State1:state1204, State2:state1347, Human Classification:2, cosine similarity: 0.9531248807907104
(1753), claroline, State1:state186, State2:state560, Human Classification:2, cosine similarity: 0.9192707538604736
(1754), claroline, State1:state918, State2:state1319, Human Classification:2, cosine similarity: 0.9765623807907104
(1755), claroline, State1:state466, State2:state740, Human Classification:0, cosine similarity: 0.9999999403953552
(1756), claroline, State1:state178, State2:state283, Human Classification:2, cosine similarity: 0.9192707538604736
(1757), claroline, State1:state37, State2:state1054, Human Classification:2, cosine similarity: 0.9114583134651184
(1758), claroline, State1:state178, State2:state1174, Human Classification:0, cosine similarity: 0.9999999403953552
(1759), claroline, State1:state425, State2:state572, Human Classification:0, cosine similarity: 0.9999999403953552
(1760), claroline, State1:state586, State2:state1179, Human Classification:2, cosine similarity: 0.9765623807907104
(1761), claroline, State1:state18, State2:state743, Human Classification:2, cosine similarity: 0.9531249403953552
(1762), claroline, State1:state39, State2:state1099, Human Classification:2, cosine similarity: 0.9479166269302368
(1763), claroline, State1:state178, State2:state1347, Human Classification:2, cosine similarity: 0.9531248807907104
(1764), claroline, State1:state102, State2:state206, Human Classification:2, cosine similarity: 0.9192707538604736
(1765), claroline, State1:state993, State2:state1019, Human Classification:2, cosine similarity: 0.9427082538604736
(1766), claroline, State1:state22, State2:state1340, Human Classification:2, cosine similarity: 0.9192706942558289
(1767), claroline, State1:state828, State2:state918, Human Classification:2, cosine similarity: 0.9348957538604736
(1768), claroline, State1:state22, State2:state828, Human Classification:2, cosine similarity: 0.9661456346511841
(1769), claroline, State1:state653, State2:state689, Human Classification:2, cosine similarity: 0.9192707538604736
(1770), claroline, State1:state270, State2:state1332, Human Classification:2, cosine similarity: 0.9296873807907104
(1771), claroline, State1:state31, State2:state1225, Human Classification:2, cosine similarity: 0.9791665077209473
(1772), claroline, State1:state62, State2:state326, Human Classification:2, cosine similarity: 0.9192706942558289
(1773), claroline, State1:state191, State2:state1062, Human Classification:0, cosine similarity: 0.9999999403953552
(1774), claroline, State1:state406, State2:state689, Human Classification:0, cosine similarity: 0.9999999403953552
(1775), claroline, State1:state381, State2:state1267, Human Classification:2, cosine similarity: 0.9739581942558289
(1776), claroline, State1:state1008, State2:state1347, Human Classification:2, cosine similarity: 0.9531248807907104
(1777), claroline, State1:state522, State2:state572, Human Classification:2, cosine similarity: 0.9270832538604736
(1778), claroline, State1:state473, State2:state775, Human Classification:2, cosine similarity: 0.9531249403953552
(1779), claroline, State1:state191, State2:state206, Human Classification:0, cosine similarity: 0.9999999403953552
(1780), claroline, State1:state974, State2:state1099, Human Classification:2, cosine similarity: 0.9531249403953552
(1781), claroline, State1:state162, State2:state273, Human Classification:2, cosine similarity: 0.9270832538604736
(1782), claroline, State1:state9, State2:state1191, Human Classification:0, cosine similarity: 0.9999999403953552
(1783), claroline, State1:state618, State2:state938, Human Classification:2, cosine similarity: 0.9192707538604736
(1784), claroline, State1:state1150, State2:state1304, Human Classification:2, cosine similarity: 0.9192707538604736
(1785), claroline, State1:state29, State2:state1159, Human Classification:0, cosine similarity: 0.9999999403953552
(1786), claroline, State1:state97, State2:state1309, Human Classification:2, cosine similarity: 0.9192707538604736
(1787), claroline, State1:state22, State2:state1220, Human Classification:2, cosine similarity: 0.9505207538604736
(1788), claroline, State1:state603, State2:state1086, Human Classification:2, cosine similarity: 0.9895832538604736
(1789), claroline, State1:state954, State2:state1102, Human Classification:2, cosine similarity: 0.9374998807907104
(1790), claroline, State1:state283, State2:state689, Human Classification:2, cosine similarity: 0.9192707538604736
(1791), claroline, State1:state734, State2:state918, Human Classification:2, cosine similarity: 0.9270832538604736
(1792), claroline, State1:state280, State2:state515, Human Classification:0, cosine similarity: 0.9999999403953552
(1793), claroline, State1:state505, State2:state1065, Human Classification:2, cosine similarity: 0.9765623807907104
(1794), claroline, State1:state9, State2:state253, Human Classification:2, cosine similarity: 0.9453124403953552
(1795), claroline, State1:state301, State2:state1216, Human Classification:2, cosine similarity: 0.9531248807907104
(1796), claroline, State1:state283, State2:state841, Human Classification:2, cosine similarity: 0.9479166269302368
(1797), claroline, State1:state31, State2:state560, Human Classification:2, cosine similarity: 0.9427082538604736
(1798), claroline, State1:state1065, State2:state1123, Human Classification:2, cosine similarity: 0.9765623807907104
(1799), claroline, State1:state378, State2:state767, Human Classification:2, cosine similarity: 0.9791666269302368
(1800), claroline, State1:state11, State2:state194, Human Classification:2, cosine similarity: 0.9427081942558289
(1801), claroline, State1:state134, State2:state1332, Human Classification:2, cosine similarity: 0.9505208134651184
(1802), claroline, State1:state46, State2:state1159, Human Classification:2, cosine similarity: 0.9192706942558289
(1803), claroline, State1:state173, State2:state618, Human Classification:2, cosine similarity: 0.9765623807907104
(1804), claroline, State1:state221, State2:state1228, Human Classification:2, cosine similarity: 0.9739581942558289
(1805), claroline, State1:state918, State2:state1304, Human Classification:2, cosine similarity: 0.9765623807907104
(1806), claroline, State1:state740, State2:state906, Human Classification:2, cosine similarity: 0.9401040077209473
(1807), claroline, State1:state173, State2:state534, Human Classification:2, cosine similarity: 0.9401040077209473
(1808), claroline, State1:state33, State2:state216, Human Classification:2, cosine similarity: 0.9505207538604736
(1809), claroline, State1:state629, State2:state866, Human Classification:2, cosine similarity: 0.9531249403953552
(1810), claroline, State1:state1287, State2:state1316, Human Classification:2, cosine similarity: 0.9192707538604736
(1811), claroline, State1:state1057, State2:state1347, Human Classification:2, cosine similarity: 0.979166567325592
(1812), claroline, State1:state954, State2:state1325, Human Classification:2, cosine similarity: 0.9713540077209473
(1813), claroline, State1:state151, State2:state1062, Human Classification:2, cosine similarity: 0.9374998807907104
(1814), claroline, State1:state226, State2:state1264, Human Classification:0, cosine similarity: 0.9999999403953552
(1815), claroline, State1:state39, State2:state1086, Human Classification:2, cosine similarity: 0.9791666269302368
(1816), claroline, State1:state211, State2:state280, Human Classification:2, cosine similarity: 0.9192707538604736
(1817), claroline, State1:state203, State2:state466, Human Classification:2, cosine similarity: 0.9374999403953552
(1818), claroline, State1:state55, State2:state392, Human Classification:0, cosine similarity: 0.9999999403953552
(1819), claroline, State1:state563, State2:state1267, Human Classification:2, cosine similarity: 0.9765623807907104
(1820), claroline, State1:state22, State2:state1159, Human Classification:2, cosine similarity: 0.9192706942558289
(1821), claroline, State1:state692, State2:state974, Human Classification:2, cosine similarity: 0.9583331942558289
(1822), claroline, State1:state67, State2:state203, Human Classification:2, cosine similarity: 0.9765623807907104
(1823), claroline, State1:state626, State2:state1228, Human Classification:2, cosine similarity: 0.9453123807907104
(1824), claroline, State1:state194, State2:state1256, Human Classification:2, cosine similarity: 0.971354067325592
(1825), claroline, State1:state743, State2:state1174, Human Classification:2, cosine similarity: 0.9348957538604736
(1826), claroline, State1:state1065, State2:state1216, Human Classification:2, cosine similarity: 0.9374999403953552
(1827), claroline, State1:state62, State2:state1083, Human Classification:0, cosine similarity: 0.9999999403953552
(1828), claroline, State1:state11, State2:state767, Human Classification:2, cosine similarity: 0.9843749403953552
(1829), claroline, State1:state138, State2:state1228, Human Classification:2, cosine similarity: 0.9427082538604736
(1830), claroline, State1:index, State2:state572, Human Classification:2, cosine similarity: 0.9869791269302368
(1831), claroline, State1:state692, State2:state1354, Human Classification:2, cosine similarity: 0.9453123807907104
(1832), claroline, State1:state710, State2:state1256, Human Classification:2, cosine similarity: 0.9296873807907104
(1833), claroline, State1:state165, State2:state480, Human Classification:2, cosine similarity: 0.9374999403953552
(1834), claroline, State1:state581, State2:state803, Human Classification:2, cosine similarity: 0.9505207538604736
(1835), claroline, State1:state643, State2:state866, Human Classification:2, cosine similarity: 0.9531249403953552
(1836), claroline, State1:state505, State2:state841, Human Classification:2, cosine similarity: 0.9479166269302368
(1837), claroline, State1:state1057, State2:state1211, Human Classification:2, cosine similarity: 0.9609373807907104
(1838), claroline, State1:state130, State2:state143, Human Classification:2, cosine similarity: 0.9817706942558289
(1839), claroline, State1:state326, State2:state586, Human Classification:2, cosine similarity: 0.9192706942558289
(1840), claroline, State1:state231, State2:state895, Human Classification:2, cosine similarity: 0.9401040077209473
(1841), claroline, State1:state449, State2:state848, Human Classification:2, cosine similarity: 0.9531249403953552
(1842), claroline, State1:state67, State2:state406, Human Classification:0, cosine similarity: 0.9999999403953552
(1843), claroline, State1:state355, State2:state850, Human Classification:2, cosine similarity: 0.9765623807907104
(1844), claroline, State1:state586, State2:state1062, Human Classification:0, cosine similarity: 0.9999999403953552
(1845), claroline, State1:state378, State2:state1290, Human Classification:2, cosine similarity: 0.9791666269302368
(1846), claroline, State1:state31, State2:state1184, Human Classification:2, cosine similarity: 0.9453123211860657
(1847), claroline, State1:index, State2:state892, Human Classification:2, cosine similarity: 0.9739581942558289
(1848), claroline, State1:state1038, State2:state1228, Human Classification:2, cosine similarity: 0.9739581942558289
(1849), claroline, State1:state226, State2:state743, Human Classification:2, cosine similarity: 0.9531249403953552
(1850), claroline, State1:index, State2:state301, Human Classification:2, cosine similarity: 0.9869791269302368
(1851), claroline, State1:state653, State2:state1332, Human Classification:2, cosine similarity: 0.9687499403953552
(1852), claroline, State1:state641, State2:state1102, Human Classification:0, cosine similarity: 0.9999999403953552
(1853), claroline, State1:state734, State2:state938, Human Classification:0, cosine similarity: 0.9999999403953552
(1854), claroline, State1:state629, State2:state1019, Human Classification:2, cosine similarity: 0.9374999403953552
(1855), claroline, State1:state531, State2:state1309, Human Classification:2, cosine similarity: 0.9192707538604736
(1856), claroline, State1:state236, State2:state560, Human Classification:0, cosine similarity: 0.9999999403953552
(1857), claroline, State1:state1179, State2:state1267, Human Classification:2, cosine similarity: 0.9765623807907104
(1858), claroline, State1:state425, State2:state466, Human Classification:2, cosine similarity: 0.9192707538604736
(1859), claroline, State1:state480, State2:state1319, Human Classification:0, cosine similarity: 0.9999999403953552
(1860), claroline, State1:state643, State2:state1159, Human Classification:0, cosine similarity: 0.9999999403953552
(1861), claroline, State1:state560, State2:state1019, Human Classification:2, cosine similarity: 0.9374999403953552
(1862), claroline, State1:state35, State2:state913, Human Classification:2, cosine similarity: 0.9713540077209473
(1863), claroline, State1:state236, State2:state522, Human Classification:2, cosine similarity: 0.9765623807907104
(1864), claroline, State1:state442, State2:state1062, Human Classification:0, cosine similarity: 0.9999999403953552
(1865), claroline, State1:state889, State2:state993, Human Classification:2, cosine similarity: 0.9296873807907104
(1866), claroline, State1:state37, State2:state866, Human Classification:2, cosine similarity: 0.9166665077209473
(1867), claroline, State1:state221, State2:state1057, Human Classification:2, cosine similarity: 0.9401040077209473
(1868), claroline, State1:state828, State2:state1343, Human Classification:2, cosine similarity: 0.932291567325592
(1869), claroline, State1:state27, State2:state1086, Human Classification:2, cosine similarity: 0.9583331346511841
(1870), claroline, State1:state643, State2:state1274, Human Classification:2, cosine similarity: 0.9765623807907104
(1871), claroline, State1:state270, State2:state586, Human Classification:2, cosine similarity: 0.9192707538604736
(1872), claroline, State1:state151, State2:state1369, Human Classification:2, cosine similarity: 0.9374998807907104
(1873), claroline, State1:state49, State2:state1086, Human Classification:2, cosine similarity: 0.9661457538604736
(1874), claroline, State1:state557, State2:state1120, Human Classification:0, cosine similarity: 0.9999999403953552
(1875), claroline, State1:state381, State2:state1225, Human Classification:2, cosine similarity: 0.9322915077209473
(1876), claroline, State1:state11, State2:state162, Human Classification:2, cosine similarity: 0.9739581942558289
(1877), claroline, State1:state147, State2:state775, Human Classification:2, cosine similarity: 0.9687498807907104
(1878), claroline, State1:state563, State2:state913, Human Classification:2, cosine similarity: 0.9270832538604736
(1879), claroline, State1:state392, State2:state473, Human Classification:2, cosine similarity: 0.9192707538604736
(1880), claroline, State1:state1065, State2:state1325, Human Classification:2, cosine similarity: 0.9374998807907104
(1881), claroline, State1:state130, State2:state191, Human Classification:2, cosine similarity: 0.9505207538604736
(1882), claroline, State1:state850, State2:state892, Human Classification:2, cosine similarity: 0.9374999403953552
(1883), claroline, State1:state889, State2:state1191, Human Classification:2, cosine similarity: 0.9270832538604736
(1884), claroline, State1:state2, State2:state889, Human Classification:2, cosine similarity: 0.9869791269302368
(1885), claroline, State1:state253, State2:state466, Human Classification:2, cosine similarity: 0.9427081346511841
(1886), claroline, State1:state29, State2:state449, Human Classification:0, cosine similarity: 0.9999999403953552
(1887), claroline, State1:state178, State2:state892, Human Classification:2, cosine similarity: 0.9765623807907104
(1888), claroline, State1:state563, State2:state1062, Human Classification:2, cosine similarity: 0.9765623807907104
(1889), claroline, State1:state425, State2:state740, Human Classification:2, cosine similarity: 0.9192707538604736
(1890), claroline, State1:state138, State2:state1264, Human Classification:2, cosine similarity: 0.9374998807907104
(1891), claroline, State1:state22, State2:state203, Human Classification:2, cosine similarity: 0.9661456942558289
(1892), claroline, State1:state560, State2:state1086, Human Classification:2, cosine similarity: 0.932291567325592
(1893), claroline, State1:state102, State2:state147, Human Classification:2, cosine similarity: 0.9557291269302368
(1894), claroline, State1:state247, State2:state355, Human Classification:2, cosine similarity: 0.9270832538604736
(1895), claroline, State1:state130, State2:state1290, Human Classification:2, cosine similarity: 0.9531249403953552
(1896), claroline, State1:state1083, State2:state1319, Human Classification:0, cosine similarity: 0.9999999403953552
(1897), claroline, State1:state7, State2:state500, Human Classification:2, cosine similarity: 0.9739582538604736
(1898), claroline, State1:state67, State2:state993, Human Classification:2, cosine similarity: 0.9296873807907104
(1899), claroline, State1:state165, State2:state178, Human Classification:2, cosine similarity: 0.9765623807907104
(1900), claroline, State1:state326, State2:state993, Human Classification:2, cosine similarity: 0.9348956942558289
(1901), claroline, State1:state216, State2:state1086, Human Classification:2, cosine similarity: 0.932291567325592
(1902), claroline, State1:state710, State2:state1304, Human Classification:2, cosine similarity: 0.9192707538604736
(1903), claroline, State1:state31, State2:state1228, Human Classification:2, cosine similarity: 0.9479165077209473
(1904), claroline, State1:state20, State2:state1354, Human Classification:2, cosine similarity: 0.9661457538604736
(1905), claroline, State1:state355, State2:state629, Human Classification:2, cosine similarity: 0.9765623807907104
(1906), claroline, State1:state7, State2:state641, Human Classification:2, cosine similarity: 0.940104067325592
(1907), claroline, State1:state226, State2:state954, Human Classification:2, cosine similarity: 0.9374998807907104
(1908), claroline, State1:state270, State2:state618, Human Classification:2, cosine similarity: 0.9192707538604736
(1909), claroline, State1:state27, State2:state876, Human Classification:2, cosine similarity: 0.9505207538604736
(1910), claroline, State1:state52, State2:state1123, Human Classification:2, cosine similarity: 0.9192707538604736
(1911), claroline, State1:state203, State2:state258, Human Classification:2, cosine similarity: 0.9765623807907104
(1912), claroline, State1:index, State2:state1261, Human Classification:2, cosine similarity: 0.916666567325592
(1913), claroline, State1:state162, State2:state593, Human Classification:2, cosine similarity: 0.9192707538604736
(1914), claroline, State1:state33, State2:state1290, Human Classification:2, cosine similarity: 0.9531248807907104
(1915), claroline, State1:state442, State2:state515, Human Classification:2, cosine similarity: 0.9192707538604736
(1916), claroline, State1:state20, State2:state283, Human Classification:2, cosine similarity: 0.916666567325592
(1917), claroline, State1:state67, State2:state515, Human Classification:0, cosine similarity: 0.9999999403953552
(1918), claroline, State1:state231, State2:state1062, Human Classification:0, cosine similarity: 0.9999999403953552
(1919), claroline, State1:state692, State2:state906, Human Classification:2, cosine similarity: 0.9453123807907104
(1920), claroline, State1:state643, State2:state1287, Human Classification:2, cosine similarity: 0.9192707538604736
(1921), claroline, State1:state2, State2:state33, Human Classification:2, cosine similarity: 0.9557290077209473
(1922), claroline, State1:state203, State2:state974, Human Classification:2, cosine similarity: 0.9583332538604736
(1923), claroline, State1:state162, State2:state848, Human Classification:2, cosine similarity: 0.9348957538604736
(1924), claroline, State1:state689, State2:state1191, Human Classification:2, cosine similarity: 0.9270832538604736
(1925), claroline, State1:state280, State2:state954, Human Classification:2, cosine similarity: 0.9505206942558289
(1926), claroline, State1:state505, State2:state1343, Human Classification:0, cosine similarity: 0.9999999403953552
(1927), claroline, State1:state301, State2:state1123, Human Classification:2, cosine similarity: 0.9192707538604736
(1928), claroline, State1:state581, State2:state841, Human Classification:2, cosine similarity: 0.9479166269302368
(1929), claroline, State1:state626, State2:state1256, Human Classification:2, cosine similarity: 0.9557290077209473
(1930), claroline, State1:state378, State2:state1343, Human Classification:2, cosine similarity: 0.9192707538604736
(1931), claroline, State1:state381, State2:state1184, Human Classification:2, cosine similarity: 0.9921873807907104
(1932), claroline, State1:state906, State2:state1123, Human Classification:2, cosine similarity: 0.9401040077209473
(1933), claroline, State1:state226, State2:state1295, Human Classification:2, cosine similarity: 0.9739581942558289
(1934), claroline, State1:state1065, State2:state1211, Human Classification:2, cosine similarity: 0.9140623807907104
(1935), claroline, State1:state206, State2:state643, Human Classification:0, cosine similarity: 0.9999999403953552
(1936), claroline, State1:index, State2:state866, Human Classification:2, cosine similarity: 0.9374998807907104
(1937), claroline, State1:state143, State2:state442, Human Classification:2, cosine similarity: 0.9374998807907104
(1938), claroline, State1:state563, State2:state1256, Human Classification:2, cosine similarity: 0.971354067325592
(1939), claroline, State1:state1038, State2:state1309, Human Classification:0, cosine similarity: 0.9999999403953552
(1940), claroline, State1:state206, State2:state906, Human Classification:2, cosine similarity: 0.9401040077209473
(1941), claroline, State1:state20, State2:state954, Human Classification:2, cosine similarity: 0.947916567325592
(1942), claroline, State1:state2, State2:state689, Human Classification:2, cosine similarity: 0.9869791269302368
(1943), claroline, State1:state586, State2:state1019, Human Classification:2, cosine similarity: 0.9374999403953552
(1944), claroline, State1:state689, State2:state921, Human Classification:2, cosine similarity: 0.9296873807907104
(1945), claroline, State1:index, State2:state689, Human Classification:2, cosine similarity: 0.9869791269302368
(1946), claroline, State1:state1211, State2:state1316, Human Classification:2, cosine similarity: 0.9218748807907104
(1947), claroline, State1:state828, State2:state841, Human Classification:2, cosine similarity: 0.9791666269302368
(1948), claroline, State1:state67, State2:state151, Human Classification:2, cosine similarity: 0.9557291269302368
(1949), claroline, State1:state593, State2:state1343, Human Classification:0, cosine similarity: 0.9999999403953552
(1950), claroline, State1:state581, State2:state974, Human Classification:2, cosine similarity: 0.9531249403953552
(1951), claroline, State1:state178, State2:state1228, Human Classification:2, cosine similarity: 0.9296873807907104
(1952), claroline, State1:state4, State2:state689, Human Classification:0, cosine similarity: 0.9999999403953552
(1953), claroline, State1:state170, State2:state697, Human Classification:2, cosine similarity: 0.9270832538604736
(1954), claroline, State1:state560, State2:state770, Human Classification:2, cosine similarity: 0.9765623807907104
(1955), claroline, State1:state689, State2:state1256, Human Classification:2, cosine similarity: 0.9296873807907104
(1956), claroline, State1:state49, State2:state247, Human Classification:0, cosine similarity: 0.9999999403953552
(1957), claroline, State1:state191, State2:state1174, Human Classification:2, cosine similarity: 0.9192707538604736
(1958), claroline, State1:state534, State2:state1332, Human Classification:2, cosine similarity: 0.9374998211860657
(1959), claroline, State1:state27, State2:state918, Human Classification:2, cosine similarity: 0.9505207538604736
(1960), claroline, State1:state216, State2:state770, Human Classification:2, cosine similarity: 0.9765623807907104
(1961), claroline, State1:state33, State2:state283, Human Classification:2, cosine similarity: 0.9505207538604736
(1962), claroline, State1:state442, State2:state1369, Human Classification:0, cosine similarity: 0.9999999403953552
(1963), claroline, State1:state480, State2:state515, Human Classification:2, cosine similarity: 0.9192707538604736
(1964), claroline, State1:state603, State2:state866, Human Classification:2, cosine similarity: 0.9687498807907104
(1965), claroline, State1:state466, State2:state550, Human Classification:2, cosine similarity: 0.9192707538604736
(1966), claroline, State1:state283, State2:state378, Human Classification:2, cosine similarity: 0.9192707538604736
(1967), claroline, State1:state522, State2:state537, Human Classification:2, cosine similarity: 0.9348957538604736
